Influent NH4+-N,Influent TN,Influent Flowrate,DO of Zone 5,TN of Zone 5,COD of Zone 6,TN of Zone 6,DO of Zone 7,COD of Zone 7,TN of Zone 7,Energy Consumption,External Carbon Source,Effluent TN
37.8,52.9,40029,4.87,27,58,20.1,4.06,25.6,16.9,13720,2.74,9.88
16.6,37.7,47009,9.9,24.1,47,7.38,6.25,23.4,8.02,13800,2.74,11.2
24.3,28.7,42840,6.86,37,62.6,17.7,0.81,34.2,13.4,17920,3.66,10.4
52.8,54.9,23700,8.98,20.3,131,10.8,4.12,39.4,7.49,12820,2.28,8.25
28.8,29.5,44940,2.85,32,58.4,6.74,3.94,26.4,4.66,16500,4.11,7.91
27,31.4,52071,6.17,19.8,50.8,11.6,6.31,27.6,12.8,18180,2.19,13.8
16.5,20.6,47211,8.17,32.1,39.2,13,4.51,20,11.8,13800,1.82,7.86
39.7,40.6,40480,5.54,20.2,23.8,11.4,5,23.8,9.19,12200,2.25,9.3
29,28.6,36839,3.07,30.6,90,15,3.64,55.9,12.8,17920,4.11,13.4
37,44.2,38550,7.67,20.4,63,10.1,0.08,46,8.64,18550,3.07,7.6
44.8,46,26240,8.14,24.1,37.9,12.9,2.61,29,11.7,10580,12.7965,7
45.6,48.7,32320,7.82,30,150,23.8,0.19,39.8,14.3,18150,4.56,11.2
33,37.6,46840,12.03,24.8,59.9,16.2,0.15,43.7,11.8,16150,2.74,11.4
30.5,30.8,24950,8.05,26.3,33.1,21,4.1,25.3,20.3,10100,2.462,7.66
45.1,69.2,23190,9.11,13.8,92,19.2,5.6,30.5,15.5,12800,3.65,9.23
38.6,50.7,31810,8.43,28.3,63.1,13.9,4.5,21.4,11.4,13560,2.71,9.44
38.9,47.3,34259,5.97,36,72.4,17.8,0.09,55.2,21.6,15760,3.19,13.2
16.2,21.2,48420,5.85,23.6,30.3,13.9,5,18,12.1,17240,2.28,9.41
20.4,30.3,42610,6.31,23.8,54.8,8.51,3.45,26.7,11.1,14760,3.19,11.7
31.9,33.9,37151,3.12,32.7,72.4,16.9,4.04,34.3,13.9,17900,3.65,12.6
30.3,37.2,27000,11.73,18.8,64.4,10.7,5.6,35.6,7.63,13580,1.83,8.36
38.8,40.5,32720,7.94,23.9,138,18.3,0.2,48.4,12,20000,4.56,11.9
22.6,28.9,49040,1.29,10.7,67.8,9.25,4.12,35.7,7.06,15600,2.4,12.8
27.9,29.6,31009,9.01,21.2,21.2,14.5,7.14,15.8,11.1,14780,1.37,8.88
28.7,30.9,10020,8.67,21.5,240,5.3,2.58,132,2.77,7540,0,8.48
54.23979502,55.36020498,27208.43436,5.528639336,15.66598341,63.2,19.43299171,2.038331871,32.45237677,17.86598341,15376.12299,14.22963387,14.62040995
54.32052699,55.27947301,27299.93059,5.539403599,15.93508996,63.2,19.56754498,2.170194082,32.82912595,18.13508996,15327.68381,14.42635076,14.45894602
54.29917927,55.192966,27387.30363,5.548944899,16.18475966,63.2515827,19.73634236,2.300937867,33.21406801,18.42696368,15279.06213,14.62,14.65
36.56106563,36.84521503,39789.50484,3.360968717,13.30137308,68.59546302,21.23428621,2.666616486,21.65115525,21.59698182,15846.0117,2.375576813,14.27796112
36.62933991,37.12779135,39650.57195,3.356772475,13.44065147,69.16404495,21.46816907,2.634242521,21.50701129,21.91716018,15675.11956,2.516560292,14.31072931
36.54948506,37.30106028,39951.75768,3.371643644,13.47108319,69.12153609,21.37202598,2.782374126,21.87863055,21.55740898,15846.90039,2.257963914,14.35429995
22.26275174,24.77433502,45462.62582,8.794109765,7.347478908,57.28457301,16.75809022,6.32188608,27.39196477,15.49388638,16067.72016,2.755595817,14.28469027
21.6609275,25.10819684,45106.30635,8.763060356,7.364818727,57.62116183,16.95267084,6.376060963,27.73660669,15.16932709,16051.98687,2.709409523,14.25187413
23.12677738,27.23483438,46453.91723,8.471433615,8.107511933,56.33045013,16.08661131,6.278447863,28.3893366,14.92511843,16202.2512,2.829040294,14.3
21.68300829,24.06397448,49726.53325,6.710533416,9.272436754,57.1555827,14.63294666,6.589432176,30.11779392,14.59166683,16349.09712,2.684300309,14.31835937
21.14094497,24.31740592,49579.28009,6.588110113,9.067767222,57.31676018,15.03192127,6.613262152,30.23323384,14.57937391,16224.54127,2.798492217,14.22881168
21.8083635,24.6861815,46351.06765,8.127162656,7.903419044,57.1472725,16.11963551,6.399418299,28.31636499,15.155636,16119.4183,2.74,14.3
24.73048654,30.28705503,48525.806,8.054986559,9.136989748,55.06300257,15.28475673,6.224128682,29.68265044,14.30432779,16414.35467,2.945438539,14.3
25.02031199,30.77752306,51382.74543,6.914673033,10.31923782,54.48471188,14.16855779,6.332685133,31.45240369,13.75807705,16594.67303,2.97679083,14.3
28.08191387,36.69125837,52876.99545,7.180376794,11.3135646,52.41431819,13.60150718,6.110135646,32.39909569,13.00241148,16861.29617,3.18932177,14.30030144
30.15099536,35.88788985,44442.37026,5.636443267,14.9598872,65.48666225,17.32422031,4.683633046,33.77577969,14.66244194,16572.86662,2.943500331,14.57133377
32.60185014,35.14464275,42482.15257,6.335673486,16.2609423,67.95078042,18.68135069,4.810845938,33.03694893,16.31968465,16574.13364,2.741379748,14.27088196
29.77967451,33.04577216,41849.39143,6.204350935,14.65819771,67.44859072,18.44632791,4.001246536,31.74124654,15.87796745,17083.04882,2.74,15.15
17.88831807,30.91788318,49371.00742,7.333430824,21.33722448,63.18758901,14.99342998,6.235766361,31.08467277,14.6894159,17712.84673,2.74,14.4
25.9619347,30.74574224,39776.78165,6.858015657,26.0678669,69.28485624,16.73969403,6.386240528,27.68278291,14.95572264,17697.39715,2.74639154,14.32741056
26.87623247,31.69452379,38266.9328,5.623515441,25.81401962,71.14271703,17.08598038,5.926089649,30.08784307,14.77316528,17663.65826,3.1117745,14.42256302
27.1390584,44.37262047,36014.14834,2.997739764,30.78003374,67.12736228,15.95817779,3.43353457,36.70590511,13.29559767,17997.11129,4.052095239,14.28578289
26.78668308,44.44152152,36722.02773,2.929225803,30.41262189,67.03391944,15.78007492,3.505433929,36.66901199,13.4317405,17978.21878,4.150549021,14.32454781
27.02570599,44.66266972,36267.4726,2.997083941,30.81520831,67.48440205,15.87159065,3.524124316,36.64589666,13.22445395,18063.57919,4.098328253,14.29260872
24.65745441,32.87304255,39853.77903,5.350564893,11.31204863,71.24029329,16.01490882,2.621844833,30.19006079,13.92552735,17167.5152,3.017522341,15.34254559
25.74799362,35.01958551,41516.14667,5.561926667,12.2637258,56.69952174,18.86789797,2.759197449,30.52777044,14.45184696,17155.95536,3.65,14.8
28.11535536,35.6113997,41341.62899,5.057128885,10.2,55.51535536,16.21484459,2.109651161,30.27277766,13.35891111,17055.64443,3.113908932,14.94802217
42.08960688,43.43873801,26644.66171,5.391449293,25.44913113,59.94771389,20.98913446,0.080047241,43.82834488,20.8872448,14506.80277,6.834882728,16.39007929
40.43443596,49.60801141,25794.50574,4.029695042,33.27357545,67.54645308,19.25872851,0.087570746,48.34244738,18.85589868,15590.18737,4.4273614,14.81014342
40.12001166,49.50988921,33214.9079,4.200532364,32.82984255,71.10005831,17.37993002,0.09,50.13001749,16.82492711,16413.02507,3.396986588,15.0150379
32.39730647,35.01906213,40864.55254,6.677947878,18.69579629,65.61658915,18.96679706,1.654588526,32.01678357,16.45795041,16570.41385,3.138263411,14.41655971
32.32218823,34.64865373,41023.98155,6.726145073,18.10863114,65.98613704,19.06002384,1.645188585,32.06765891,16.11755213,16542.94628,3.33743774,14.43018842
32.16095602,35.21269216,41020.35296,6.682731931,18.60489484,65.86294838,18.93608413,1.63185545,31.8292543,16.19413767,16623.22142,3.206050096,14.40682983
36.51017723,42.21397818,27323.94302,4.733608337,19.2389437,54.38563642,14.65806443,4.518404872,25.4610655,15.21329447,13775.65769,1.763433611,14.3624849
36.21533135,41.72755625,27098.62828,4.770911292,19.17672556,54.93920859,14.79336515,4.530327062,25.58295995,15.24403798,13935.71362,1.76371743,14.34954492
36.33797255,42.24601691,27588.92382,4.726016247,19.34940855,55.27121733,14.54330563,4.516352444,25.65160397,15.49171441,13761.75393,1.797336169,14.37101795
29.77281294,45.15211595,36105.54055,5.699350993,21.40075272,50.81467521,8.179388341,5.478974632,23.93527739,12.07206022,14119.1157,3.19,14.75
31.25598036,40.25527003,33785.86546,6.211146976,19.27870051,52.63637313,7.86014729,5.508372506,27.52441241,13.29808837,13952.20098,3.470622584,14.76602946
29.91675875,44.46437488,35740.87784,5.796914262,21.53403588,50.58009686,8.000255782,5.509896323,23.80732556,12.08272287,14104.18798,3.19,14.75
16.85909001,22.33986273,48340.71543,10.73662946,20.15955987,41.1552187,14.88475303,0.048587563,31.83983839,13.94474489,15629.38177,2.842766223,14.37081643
17.16684313,22.09217806,48643.56252,10.66507017,20.0812116,41.70829577,14.84051358,0.105979954,31.86536348,13.80257823,15529.12553,2.810098773,14.38199996
16.83994921,22.23659303,48570.03087,10.6829278,20.0579019,41.12671024,14.69906736,0.127228901,32.08084679,14.01654121,15572.19266,2.816442708,14.39351247
27.75809213,31.61894016,42265.53187,4.539090802,26.10535663,44.45560191,7.555986377,4.332902827,29.00446317,7.301145614,17867.82799,3.108377496,14.48188179
28.16724497,31.13606037,42944.40227,4.480292188,25.81565383,43.9732639,7.484206316,4.321675559,28.90380249,7.04485645,17876.18508,3.124323397,14.5076745
27.91239238,31.17679284,42380.9715,4.535414294,26.04543155,44.8877456,7.402111468,4.331619194,28.56661845,6.972484811,17761.28302,3.1034337,14.50447675
16.09459385,30.53734497,51980.59142,7.450942849,20.54029629,62.10387774,14.62599092,6.201439546,31.82931756,14.6214101,17725.68785,2.646009606,14.49671909
21.7672257,25.92874939,41170.02297,6.903047435,20.20057499,56.43162433,16.48907523,5.822184953,26.62989936,14.69942501,18137.58505,2.282644944,14.5
15.94333454,30.86563218,51425.93902,7.436317547,20.18261374,62.39141481,14.40808275,6.256419231,31.61392239,14.61513979,17828.25027,2.696895476,14.43020237
16.61274466,30.45022398,50609.95763,7.382323742,20.29100448,61.40524638,14.77091489,6.165817023,31.33223294,14.60899552,17757.78119,2.698620606,14.5
22.0488203,25.84192178,41370.17854,6.821271785,19.92679866,56.42552113,16.4254222,5.859270151,26.40776797,14.63849843,18170.25536,2.187163396,14.45460846
23.97334244,27.93750854,40933.41593,6.696249146,19.38499659,57.48667122,17.80400546,5.635265893,28.50167463,15.75950444,17743.365,2.40496719,14.69016746
30.85322781,33.99649558,36517.63247,3.979601016,29.63256374,80.444326,16.87572711,4.925316691,31.91357785,12.11259053,18025.49155,4.039302122,14.51268446
30.76206833,34.16329416,36732.90424,3.89932953,29.88364005,80.08648744,16.89989334,4.928955738,31.70387902,12.00164642,18061.36822,4.050847849,14.52835938
30.30962625,33.65570741,36685.92846,3.909463427,28.74497594,78.63961021,17.02214629,4.977180462,32.12572345,12.46822746,17958.56914,4.016354508,14.52035772
25.01766718,33.82099646,40040.90888,5.879373007,8.448398582,60.54187113,14.03572298,2.586133636,30.89667073,12.65095992,17150.85784,2.74,14.95
22.18812562,31.23009093,39798.86376,6.346417819,7.412036371,62.51914113,13.52436005,3.128178345,30.65803469,12.20777871,17109.9488,2.74,14.95
21.86928169,31.26985982,39789.81009,6.434236161,7.790355264,62.79388929,13.94104062,3.218777857,30.75458303,12.40916607,17136.06937,2.818150312,14.56870357
32.96316858,34.59422362,24954.37935,6.351006957,14.60139595,40.31883094,16.31848267,3.342936174,27.14353789,13.50742584,8323.110801,2.408175817,14.64983679
32.74753134,34.82726752,24978.44391,6.311867294,14.25203476,40.8219182,16.31535332,3.337000588,26.86314111,13.42722296,8384.599016,2.507673459,14.57069724
33.1997642,34.6280152,25218.66247,6.34977283,14.43891165,40.05437573,16.14214879,3.287789242,27.10504416,13.48503979,8400.315841,2.524653447,14.58527918
29.35950905,33.26255547,36679.37592,3.860319434,27.36894415,76.77213849,17.21872226,5.085297246,32.64992604,13.22176868,17827.51849,3.865646264,14.55312038
28.10629192,32.25964598,36764.30595,3.779058947,25.3200223,74.49562935,17.58736665,5.284131018,33.63228643,14.08739627,17654.13254,3.745873415,14.58260013
26.82904887,36.4470436,39066.54664,2.58782351,21.18457595,76.98834611,15.47035138,6.153341879,36.2102827,13.59742932,17640,3.290908321,15.92707794
25.27536457,38.13770331,44618.62162,6.761619205,24.40638101,72.9241993,14.48974663,2.248875781,26.95331711,13.21750765,17353.44032,3.612447646,14.5220418
25.2845967,38.74457616,45229.2691,6.816673446,24.43073039,73.98235356,14.26677412,2.202246052,27.02698727,13.36496251,17244.29877,3.664004426,14.57933587
25.59844081,38.39916686,45019.10875,6.823657588,24.43369947,73.37110424,14.30959707,2.200868496,27.28398659,13.36595969,17326.0147,3.604734938,14.63947498
22.98641411,24.61848469,40401.79009,3.448583031,12.88518941,72.98769591,21.38087442,2.6195685,56.77842502,16.58950441,16011.84847,2.208741671,15.43889206
23.62947816,28.47686895,40405.80924,3.131070159,12.40289138,68.24509858,20.21532084,2.551242946,53.36214728,16.79046192,16397.6869,2.102636104,15.07716854
23.99032128,30.64192768,40408.06451,2.952903868,12.13225904,65.58388056,19.56129268,2.512903364,51.4451682,16.9032254,16614.19277,2.043096989,14.87419428
33.58972828,34.02562055,40273.56178,3.368864216,35.45918392,65.52486873,23.9034255,1.862852192,33.63714716,18.63784307,16437.91218,3.628321356,14.69622865
33.10939726,34.45020958,40138.10806,3.357356065,35.58980204,65.23083266,24.09941738,1.804040916,33.9106864,18.97642526,16366.03381,3.569597369,14.67338735
33.2586684,34.48394873,40159.29016,3.463659052,35.15351496,64.93148355,24.15001524,1.771922514,33.99224462,18.98278832,16408.18041,3.633377612,14.67887278
27.45721983,33.41181644,43337.22645,2.815068264,20.95545427,48.81241203,14.30306534,6.419650319,25.41046443,12.19026249,17709.32844,2.29349818,14.80294263
27.39750054,33.32722515,44036.76268,2.842514476,21.27596381,48.72359849,14.2776757,6.403734397,25.04983801,12.09824097,17695.45111,2.299993922,14.83387205
27.71780459,33.32342788,43670.92681,2.96424076,21.15327556,48.83927951,14.1776963,6.454231903,25.04027186,12.07417586,17720.66917,2.307186033,14.79682873
55.39978613,59.87822695,27084.2049,5.270565714,20.3991445,48.42348405,25.35688165,2.719850288,33.30501551,21.64140736,15637.86547,14.38907561,14.9684098
54.36808513,55.23191487,27353.82982,5.545744684,16.0936171,63.2,19.64680855,2.247872381,33.05106394,18.2936171,15299.14892,14.5422341,14.36382974
46.01005743,54.62277731,27157.21611,5.461265406,14.90759244,67.48864425,22.70889075,2.365574369,34.33419888,20.61648319,15206.58011,14.60149976,14.99746919
40.39402913,44.10672324,36916.21298,4.138638948,21.02910197,59.43265168,28.01194173,2.422463584,40.44066751,23.42108613,16234.66384,2.723903154,14.97649272
41.19219447,41.65703772,36870.86052,4.146724225,20.86951383,62.02114502,27.36484325,2.366957754,42.02421626,22.82501593,16162.02816,2.64778119,15.56797821
40.12904677,46.62405568,37025.51821,4.466554622,20.1016637,60.32696715,28.54190646,2.753691537,38.91701893,24.91161192,16108.79722,2.786174009,15.04273831
31.38975168,34.37952997,37187.33048,3.08484084,19.00347035,70.22797557,22.94080032,3.084837295,42.09646215,21.97051776,15994.76547,2.781582418,14.889341
31.0351338,33.8700874,36916.7603,3.177755461,19.00530448,70.77062963,23.18418969,3.020643066,42.1375809,21.70206063,15987.37819,2.741505669,14.86614603
31.46050056,34.31215679,37060.35446,3.112829382,18.9643468,70.32757262,22.96057408,3.019089091,41.34417035,21.93876264,15991.01901,2.826795514,14.86971865
26.98382736,36.61320281,46833.75878,4.847480697,13.70487591,62.04987045,15.82346384,4.4605454,35.40026956,12.7725001,16498.45776,3.208229,14.90948288
26.70016703,36.59693775,47117.88152,4.760729371,13.69988865,62.20256115,15.90139193,4.469326306,35.19766156,12.80155896,16540.5345,3.189749453,14.90061245
27.5091458,36.43303341,46492.94873,4.965497347,13.99540244,62.97061505,16.23393319,4.520089978,34.86606681,13.23668186,16547.70615,3.132203871,14.82293849
34.68318006,40.58301375,18588.79244,4.479713317,28.73643366,63.0932395,24.24330223,0.075300933,49.10626883,21.06163038,12247.68103,2.267836429,14.91280106
39.81078579,45.88508861,30320.75937,5.099163389,26.76727361,72.75708667,21.79297079,0.09,47.98363681,19.2027887,14147.2113,2.974921395,16.25515093
34.94932193,40.88811693,18438.60979,4.587312496,28.72685702,62.67791855,24.43748197,0.139005442,48.67362062,20.94403713,12282.80672,2.23522757,14.91282258
48.58381074,54.79421935,27234.45075,5.489132903,15.3208086,66.17572474,21.79653334,2.354104086,34.01156129,19.95549248,15225.89591,14.62,14.65
47.38430366,54.77179196,27139.0032,5.469543998,14.95726399,66.76012818,22.11283215,2.271198423,33.90371211,20.07009613,15249.62879,14.48046675,14.980912
50.8685889,58.2275195,27130.18477,5.310923856,18.82567179,54.68006752,25.48337059,2.757659565,34.20123181,22.14106939,15458.39865,14.62,15
55.96202359,62.62155176,27062.02359,5.194178768,22.87595282,40.53666056,27.55440105,3.18557169,32.63284929,23.71392923,15621.26134,14.48119623,15.07595282
55.11616828,61.17122648,27101.55058,5.254585499,21.83863919,46.48433317,27.53324976,3.099684869,35.16293647,23.70854074,15533.93017,14.44997869,15.18606983
55.90877585,63.63325891,27008.77585,5.242101738,22.98244831,39.04572371,26.64918939,3.249468984,30.71593048,23.87367246,15482.8172,14.28657572,15.18244831
25.26986439,29.20199283,25463.22412,9.397718257,8.494452222,45.09967409,6.40879578,6.560550161,32.9199293,7.752403931,7285.738866,2.541640189,14.95051037
25.15306198,29.55334439,25482.61686,9.415102881,8.861539157,44.21624231,6.510838385,6.5754902,32.72336952,7.627705438,7229.71224,2.456707519,15.04881678
25.32534948,29.48543893,25235.13934,9.423920893,8.772371479,45.05947561,6.74525824,6.492790941,32.73441751,7.479054555,7178.114777,2.388340757,15.01395232
31.05621673,32.52539469,45800.84028,3.226224695,23.70310665,73.08593722,14.20038929,0.946507801,39.95331861,10.66370395,15539.63034,2.588901935,15.04111735
31.16596245,32.67077803,45514.91076,3.208580401,23.59683142,73.03106947,14.11975294,0.961654433,40.38091786,10.56430074,15488.63872,2.568008179,14.99490493
31.60350315,32.38918553,45551.70011,3.144865518,23.79574416,72.489138,14.3291706,0.970206485,40.00326466,10.61943024,15465.86574,2.634648737,15.01970694
30.90647929,42.3415489,35250.29958,5.796318538,16.99966277,55.84643015,8.984863423,5.332357928,31.07256979,13.90268856,13954.6588,3.776342245,15.01030998
30.23690837,45.17690351,36402.14259,5.508557076,18.25092603,54.39917686,9.165092603,5.282494855,28.54845661,13.24948554,14057.56688,3.477381673,15.03752572
30.26881754,45.07423922,36354.00136,5.518962241,18.20098124,54.44357223,9.160098124,5.282772326,28.63169793,13.27723264,14053.95976,3.483763508,15.03613837
25.65990499,28.21468592,11057.59414,9.436801727,16.56225331,128.5208431,4.116607978,0.111591048,76.7849371,6.04295988,17736.28563,3.675471253,15.03302887
25.70161124,28.59381331,11097.33321,9.47775559,16.61372274,128.2399834,4.058939046,0.049269053,76.46811487,5.773344205,17701.16368,3.763006056,15.04659891
25.72389193,28.04997152,11088.35686,9.449780134,16.85569499,127.2697863,4.106883737,0.096912464,76.7193445,6.079037812,17713.55975,3.691986926,15.00194835
56.427768,63.61944779,27033.33272,5.209722968,22.55556379,40.41108127,26.43055684,3.025282126,30.78888169,23.41389789,16157.20931,14.2545,15.15
57.29097543,63.32413998,27087.85108,5.143846612,21.82865227,43.04613552,26.31697692,2.64138198,31.42492926,22.61883842,17297.55175,14.2545,15.15
58.51602495,62.9050441,27165.22263,5.050355991,20.79703162,46.78576038,26.15578619,2.096557324,32.32759733,21.49050333,18915.90665,14.2545,15.15
41.44672313,44.3707474,37049.6944,4.827336156,18.80786082,66.44322535,27.80480486,2.990786082,40.48252947,25.28602724,15831.26657,2.699388806,16.29519514
39.7987359,48.75765166,36638.38968,4.819028553,19.25418206,60.73528439,29.04799338,2.999199626,37.6677587,26.25399716,15972.62599,2.843170069,15.10028475
40.47697302,43.31875628,36881.99863,4.035995884,21.31940558,59.15271605,27.84605395,2.318783721,40.91759488,22.95452674,16274.06219,2.70441134,14.95575674
17.30499015,23.64681352,52510.03151,1.803444798,22.01376211,45.18256171,20.81890551,1.710359069,26.5364797,19.45400973,17378.40594,2.912530094,15.1151871
17.62435097,23.68613894,52324.75091,1.782132237,22.31080971,45.5612588,20.82613417,1.734944372,26.84824897,19.38292752,17380.69271,2.946762737,15.08005438
17.48488243,23.7389495,52637.82822,1.847915376,22.56434161,44.78692717,20.68839895,1.630716115,26.73756433,19.32763733,17391.93607,3.072605298,15.05707646
30.40105785,34.11673369,44892.29783,2.000544409,23.69805112,24.54420168,17.47037738,4.452739736,19.38912846,14.81484312,16219.6531,3.353779286,15.13367081
30.40441879,34.08808802,45003.03564,2.055745424,23.70774419,25.48509233,17.36856608,4.538453934,19.49242377,14.77914346,16354.75341,3.493971001,15.10918851
30.11760898,34.31574423,44617.67374,2.0594312,23.85854809,24.65179561,17.33044273,4.529557375,19.63072924,14.6771929,16285.31134,3.464038276,15.0545826
18.77878623,20.90303443,42498.5115,4.943931143,34.89696557,56.15757246,9.089108732,2.575044674,30.67071257,10.06809816,16589.08695,3.65,15.25
19.13917087,20.29299975,43225.66855,6.545300377,35.66802181,57.05865502,5.648507959,3.706049913,29.8556695,6.590954114,17306.0348,3.720212703,15.05574095
18.76292596,20.9426851,42463.381,4.864629807,34.8573149,56.12585192,9.260399618,2.519005063,30.72358013,10.23489531,16551.02231,3.65,15.25
16.44194515,28.22528259,43967.37948,8.876335326,17.5521949,35.11532474,11.87777097,5.420562409,19.57503273,9.304192107,14057.52695,2.306222065,15.09809372
16.52416579,28.12985517,43632.71219,8.866000532,17.53623625,35.11183815,11.82062521,5.390163759,19.5532424,9.354832445,14058.14911,2.297522341,15.14773402
16.72125035,28.28378856,43699.15071,8.849746329,17.58660674,34.82871946,11.90789624,5.369966305,19.83724747,9.244843089,13982.74286,2.340394659,15.07155402
29.21873099,47.79939639,37509.21483,5.323806558,20.88771388,51.71762358,8.868912549,5.359949619,24.42779468,12.03101711,14176.57605,3.19,14.75
30.36734659,42.31156631,34599.38865,6.102312686,21.95124684,49.84580556,7.439524248,5.606689267,23.40680303,12.11609975,14057.46035,3.19,14.75
28.47647935,49.64052583,38261.76927,5.049280785,20.61242909,52.60983201,9.445605541,5.282426829,25.05891175,11.98946232,14226.58795,3.189083528,15.12745395
58.63189662,62.86540379,27172.54084,5.041513153,20.69945548,47.13947389,26.14053992,2.045024924,32.41297646,21.38377943,19068.97922,14.2545,15.15
54.24291249,61.84700401,27032.54993,5.403872411,21.10618571,48.94966098,25.73063794,3.147554776,33.68458417,24.01836339,15181.84603,14.0381909,15.49590848
55.94740713,62.89926446,27047.40713,5.20733358,22.90518573,40.12739975,27.30592127,3.203111439,32.10665682,23.7577786,15583.25855,14.42777307,15.10518573
34.31054405,38.17329994,38272.22503,2.234083677,18.49381046,40.50803769,14.87857863,3.502105897,50.67573734,10.18755028,15755.54361,3.086312447,15.2045601
34.49486448,38.25996525,38166.86625,2.218066427,18.3534684,41.23022733,15.22811402,3.518426912,50.47410635,10.49668043,15719.1353,3.046956794,15.21854022
34.75668374,38.47055292,38227.98394,2.277381746,18.75367471,40.74211622,15.15023931,3.456849296,50.46470363,10.36345496,15818.10479,3.019520391,15.2192104
29.78608386,33.42624178,40445.35003,6.176264482,17.29350141,61.2970239,21.223946,5.12959834,33.55383064,18.57077793,16618.43683,2.638843204,15.21070799
29.7285254,33.38885236,40307.57057,6.069110607,17.23689695,60.39198433,21.44692871,5.151812071,33.25863893,18.77757956,16682.80788,2.699890889,15.20440783
29.57024502,33.42014332,40566.59584,6.101801639,17.31698588,60.27680323,21.21091313,5.12013195,33.598227,18.48856069,16626.99229,2.745016327,15.14324445
32.25581828,34.05581828,25300.02991,6.281343115,14.32835779,40.57253951,16.27104402,3.351044959,27.41074869,13.5,8335.223852,2.462477615,14.63343303
23.25600017,25.04277821,25656.39241,5.758069798,12.66097853,48.73081837,13.83993556,3.983003355,35.69130439,13.45370141,8232.859901,2.569016443,15.27757149
23.50034259,25.25023782,25309.23561,5.755464791,13.06805134,47.86840812,13.89210858,3.960180934,35.79706644,13.38873189,8210.170884,2.493226296,15.34751479
27.19305846,38.33034708,40365.2744,5.787356863,13.00246216,59.41590031,18.02832985,2.393426279,32.01690892,14.89899139,17415.52062,3.333079201,15.33482646
25.72685562,33.64561523,42002.32076,5.318839618,11.35479162,55.11417142,18.5296899,2.750742248,29.76680228,13.94453486,17007.98933,3.65,14.8
26.94474716,31.43612146,41464.74716,6.074143963,13.54604404,66.51452698,18.45985725,3.237898863,31.06446165,15.6046044,17500.92088,2.781900073,15.96776917
24.67996085,33.4620385,38871.07687,9.346253054,11.94382534,54.81259903,7.543703104,2.93046117,21.9482951,11.0386233,13885.3135,3.576496611,15.26093852
24.47211441,33.47420644,38928.49461,9.363689763,12.01023418,54.16662157,7.688751703,2.977935077,21.89571784,11.16750382,13891.27663,3.552329035,15.29280982
24.93973441,33.46855841,38574.92956,9.473387844,11.97121881,54.34124583,7.536342464,2.94762433,21.94711161,10.91259442,13961.21735,3.756308148,15.32238528
9.771461754,27.73694581,-270.0140867,9.633199512,12.44564729,39.16334709,14.01161951,5.274611409,33.50454437,22.16439494,12834.17152,2.945618819,15.31363399
17.87235285,29.24416822,0,8.689984969,11.96913064,40.5730686,14.82774905,4.596864667,31.1476222,24.11526784,12923.28383,2.74748236,17.19889707
9.88392463,27.29391648,194.3650738,9.646883315,12.66696629,39.77563867,13.79209374,5.240019834,33.31754011,21.93824753,12693.31381,2.865268079,15.33202462
34.76415807,35.72057235,2708.543868,9.876691487,14.14931293,37.34459186,12.9677329,7.833548241,32.59130506,16.29933084,12817.16217,2.909957111,15.27007236
35.30655889,35.36889048,2574.518572,9.939122748,14.13904474,37.72984524,13.07841864,7.778173905,32.55230167,16.16269557,12645.51968,2.904582268,15.31364497
35.52475385,35.85549416,2837.064473,9.972882462,14.22461517,36.72671869,13.36765603,7.763523619,32.66150841,16.25252797,12664.70413,2.822740783,15.28743333
18.69487352,19.69300359,37960.9322,3.16751166,27.75480377,60.66902701,13.55214263,3.995684569,31.29013646,15.56904931,16478.96499,3.17862169,15.37187879
18.77849271,19.61310469,37994.02346,3.051470032,27.79836513,59.77723276,13.7724763,3.995601061,31.433081,15.73839896,16472.21899,3.135874363,15.4637103
18.77974322,19.92674416,37973.61904,3.114869017,27.71331982,59.71250784,13.72820696,3.964443895,31.43057758,15.65100853,16474.47967,3.222886917,15.38305771
18.51964459,21.26604201,41146.09598,3.47142165,32.96239099,56.46436185,12.43395799,2.059505639,31.54106624,13.51075927,16030.00969,3.561206465,15.4
18.35120712,21.67050414,41998.87194,3.493545189,34.2428671,55.89112647,12.10512178,1.536045959,31.47590326,12.80869344,15932.09207,3.686083268,15.37689112
18.46963551,21.59184077,41894.08219,3.525855764,34.22023603,56.26578893,12.34363067,1.57822402,31.82756842,13.05129478,15932.43231,3.62620199,15.4078553
27.35017188,36.0564004,39658.18055,5.269362416,10.89995089,66.82432476,14.98749386,2.063722376,31.08126535,13.74997545,17263.74693,2.74,15.6
29.61707125,38.03249898,40434.35188,5.120194263,10.13299959,57.32782973,14.86694059,1.705042977,31.28457227,13.37134851,17217.35525,2.74,14.95
27.05418568,35.79741247,39562.51358,5.291032834,10.98451838,67.9871277,14.9980648,2.111291588,31.05483801,13.79225919,17269.0324,2.74,15.6
36.01824339,47.14146186,33469.76658,2.127561443,21.16511053,29.92714998,23.05270264,3.210540529,23.60043021,19.70773949,16748.75921,2.920678749,15.63488947
35.79627485,47.22105043,33886.92209,2.115556463,21.22483806,29.68352271,23.29830815,3.30585559,22.44604274,19.92784293,16721.65345,2.876567193,15.55570953
